PVSYST 7.4.8
;File;File date;Description
Proje;ERA GES_Project.PRJ;31/07/25 10h50;Depolamali Demo GES;
Cografi konum;New.SIT;31/07/25 10h50;Gümüstarla;Turkey;Europe;;
Hava durumu verileri;Gümü_tarla_MN81_SYN.MET;11/03/25 21h34;Gümüstarla;Meteonorm 8.1 (2005-2013), Sat=% 100;Sentetik;
Simülasyon varyanti;ERA GES_Project.VC0;31/07/25 10h50;Yeni simülasyon varyanti;
Simulation date;;02/08/25 13h45

Simulation:;Saatlik degerler; 01/01/90;'den 31/12/90'ye 

tarih;GlobInc;GlobEff;EArray;E_Grid;E_Avail;PR;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR
     ;W/m²;W/m²;kW;kW;kW;oran;%;%;%;%;%;%

29/08/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
29/08/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 06:00;76,911;38,181;560,41;0;527,27;0,5808;13,98;0;13,154;0;96,222;96,222
30/08/90 07:00;340,73;278,74;3404,1;2084,2;3339,9;0,8305;19,169;0;18,807;0;98,782;98,782
30/08/90 08:00;630,77;579,32;6725,3;5347,5;6603,2;0,8869;20,457;0;20,086;0;99;99
30/08/90 09:00;699,91;659,58;7452,9;6058;7313,7;0,8853;20,43;0;20,049;0;99;99
30/08/90 10:00;1081;1027,5;10899;9409,3;10665;0,8359;19,345;0;18,93;0;97,881;99
30/08/90 11:00;976,23;934,45;10004;8540,6;9796,3;0,8502;19,661;0;19,253;0;99;99
30/08/90 12:00;1035,8;992,65;10516;9038;10294;0,842;19,479;0;19,067;0;99;99
30/08/90 13:00;683,4;649,3;7144,1;5756,6;7012,3;0,8693;20,057;0;19,687;0;99;99
30/08/90 14:00;65,866;57,224;637,07;0;603,3;0,776;18,558;0;17,574;0;96,591;96,591
30/08/90 15:00;53,329;46,289;515,26;0;482,48;0,7665;18,538;0;17,359;0;95,954;95,954
30/08/90 16:00;374,78;335,56;3972,3;2644,3;3900,1;0,8817;20,336;0;19,966;0;98,854;98,854
30/08/90 17:00;42,992;37,574;427,35;0;395,28;0,779;19,072;0;17,641;0;95,268;95,268
30/08/90 18:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
30/08/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 06:00;7,8157;7,0333;62,526;-0,6418;0;0;15,349;0;-0,1576;0;17,662;17,662
31/08/90 07:00;40,966;35,766;409,59;0;377,66;0,7811;19,184;0;17,688;0;95,094;95,094
31/08/90 08:00;61,158;53,159;615,09;0;581,5;0,8056;19,297;0;18,243;0;96,494;96,494
31/08/90 09:00;159,42;139,46;1663,1;364,03;1619,7;0,8608;20,016;0;19,494;0;98,254;98,254
31/08/90 10:00;263,57;233,34;2769,8;1458,1;2713,9;0,8724;20,163;0;19,756;0;98,666;98,666
31/08/90 11:00;840,99;796,86;8799,9;7370,6;8626,3;0,869;20,076;0;19,68;0;99;99
31/08/90 12:00;579,97;535,91;6080,8;4717,2;5972,9;0,8726;20,117;0;19,76;0;98,999;98,999
31/08/90 13:00;856,02;812,97;8841,2;7410,8;8666,5;0,8578;19,816;0;19,425;0;99;99
31/08/90 14:00;669,96;627,25;6974,8;5591,3;6847;0,8659;19,975;0;19,609;0;99;99
31/08/90 15:00;643,4;603,85;6717,8;5340,2;6595,9;0,8686;20,033;0;19,67;0;99;99
31/08/90 16:00;550,05;496,12;5661,3;4305,8;5561,5;0,8566;19,748;0;19,399;0;98,983;98,983
31/08/90 17:00;113,59;95,833;1127,3;0;1089,2;0,8124;19,041;0;18,398;0;97,763;97,763
31/08/90 18:00;22,464;19,594;207,65;0;164,12;0,619;17,736;0;14,017;0;84,675;84,675
31/08/90 19:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 20:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 21:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 22:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
31/08/90 23:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 00:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 01:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 02:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 03:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 04:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 05:00;0;0;0;-11,825;0;0;0;0;0;0;0;0
01/09/90 06:00;59,397;30,249;430,24;0;398,15;0,5679;13,898;0;12,861;0;95,295;95,295
01/09/90 07:00;255,84;209,54;2576,6;1267,4;2523,1;0,8355;19,323;0;18,921;0;98,62;98,62
01/09/90 08:00;445,64;408,54;4837,1;3495,7;4751,4;0,9033;20,826;0;20,457;0;98,931;98,931
01/09/90 09:00;617,95;579,36;6652,5;5276,3;6532;0,8956;20,655;0;20,281;0;99;99
01/09/90 10:00;773,94;733,97;8173,8;6760,9;8016,6;0,8776;20,264;0;19,874;0;99;99
01/09/90 11:00;857,35;815,42;8924,9;7492,3;8748;0,8645;19,973;0;19,577;0;99;99
01/09/90 12:00;874,79;832,13;9045,9;7610;8865,7;0,8587;19,84;0;19,445;0;99;99
